,COUNTY,change_2007,change_2008,change_2015,change_2016,change_2006_2016
2129,53001,-1.0,0.0,0.0,0.0,0.0
2130,53005,0.0,0.0,0.0,0.0,0.0
2131,53007,0.0,0.0,0.0,0.0,0.0
2132,53011,0.0,0.0,0.0,0.0,0.0
2133,53015,0.0,0.0,0.0,0.0,0.0
2134,53017,0.0,0.0,0.0,0.0,0.0
2135,53021,0.0,0.0,0.0,0.0,0.0
2136,53023,0.0,0.0,0.0,0.0,0.0
2137,53025,0.0,0.0,0.0,0.0,1.0
2138,53027,0.0,0.0,0.0,0.0,0.0
2139,53033,0.0,0.0,0.0,0.0,-3.0
2140,53037,0.0,0.0,0.0,0.0,-3.0
2141,53041,0.0,0.0,0.0,0.0,1.0
2142,53043,0.0,0.0,0.0,0.0,1.0
2143,53047,0.0,0.0,0.0,0.0,-1.0
2144,53053,0.0,1.0,0.0,0.0,2.0
2145,53057,0.0,0.0,-1.0,0.0,-1.0
2146,53061,-1.0,0.0,0.0,1.0,0.0
2147,53063,2.0,0.0,0.0,0.0,1.0
2148,53065,0.0,-1.0,0.0,0.0,-1.0
2149,53067,0.0,1.0,0.0,0.0,1.0
2150,53071,0.0,-1.0,0.0,0.0,-1.0
2151,53073,0.0,0.0,0.0,0.0,0.0
2152,53077,0.0,0.0,2.0,-1.0,1.0
2153,54007,0.0,0.0,0.0,0.0,0.0
2154,54011,0.0,0.0,0.0,0.0,0.0
2155,54015,0.0,0.0,0.0,0.0,0.0
2156,54017,0.0,0.0,0.0,-1.0,-1.0
2157,54025,0.0,1.0,0.0,0.0,1.0
2158,54027,0.0,0.0,0.0,0.0,-1.0
2159,54029,0.0,0.0,0.0,0.0,1.0
2160,54033,0.0,0.0,0.0,0.0,-1.0
2161,54035,0.0,0.0,0.0,1.0,2.0
2162,54039,0.0,0.0,0.0,0.0,0.0
2163,54041,0.0,0.0,0.0,0.0,0.0
2164,54049,0.0,0.0,0.0,0.0,0.0
2165,54055,-1.0,0.0,0.0,0.0,-1.0
2166,54061,0.0,0.0,0.0,0.0,1.0
2167,54065,0.0,0.0,0.0,0.0,0.0
2168,54067,0.0,0.0,0.0,0.0,0.0
2169,54069,0.0,0.0,0.0,0.0,-1.0
2170,54077,0.0,0.0,0.0,0.0,0.0
2171,54079,0.0,0.0,0.0,0.0,-2.0
2172,54081,0.0,0.0,0.0,0.0,0.0
2173,54103,0.0,0.0,0.0,0.0,1.0
2174,54107,0.0,-1.0,0.0,0.0,-1.0
2175,55001,0.0,-1.0,0.0,0.0,-1.0
2176,55003,0.0,0.0,0.0,0.0,0.0
2177,55005,0.0,0.0,0.0,0.0,0.0
2178,55007,0.0,0.0,0.0,0.0,0.0
2179,55009,0.0,0.0,0.0,0.0,3.0
2180,55011,0.0,0.0,0.0,0.0,-1.0
2181,55015,0.0,0.0,0.0,0.0,2.0
2182,55017,0.0,0.0,0.0,0.0,0.0
2183,55019,0.0,0.0,0.0,0.0,0.0
2184,55021,-2.0,0.0,0.0,0.0,-3.0
2185,55023,0.0,0.0,0.0,0.0,1.0
2186,55025,-1.0,-1.0,0.0,0.0,-2.0
2187,55027,0.0,0.0,0.0,-1.0,-1.0
2188,55031,0.0,-2.0,-1.0,2.0,-1.0
2189,55033,0.0,0.0,0.0,0.0,0.0
2190,55035,0.0,0.0,0.0,1.0,2.0
2191,55037,0.0,0.0,-1.0,0.0,-1.0
2192,55039,0.0,0.0,0.0,2.0,3.0
2193,55041,0.0,0.0,0.0,0.0,0.0
2194,55043,0.0,0.0,0.0,1.0,1.0
2195,55045,0.0,0.0,0.0,0.0,0.0
2196,55049,-1.0,0.0,0.0,0.0,-2.0
2197,55051,0.0,0.0,0.0,0.0,0.0
2198,55053,0.0,0.0,0.0,0.0,0.0
2199,55055,0.0,0.0,0.0,0.0,1.0
2200,55057,0.0,0.0,0.0,0.0,-1.0
2201,55059,0.0,0.0,0.0,0.0,0.0
2202,55063,0.0,0.0,0.0,0.0,3.0
2203,55065,1.0,0.0,0.0,0.0,-1.0
2204,55067,0.0,0.0,1.0,0.0,0.0
2205,55069,0.0,0.0,0.0,0.0,1.0
2206,55071,0.0,0.0,0.0,1.0,1.0
2207,55073,1.0,-2.0,0.0,-1.0,-3.0
2208,55075,0.0,1.0,-1.0,0.0,-1.0
2209,55077,0.0,0.0,0.0,0.0,0.0
2210,55079,0.0,0.0,0.0,0.0,0.0
2211,55081,1.0,0.0,0.0,0.0,0.0
2212,55083,0.0,0.0,0.0,0.0,1.0
2213,55085,0.0,0.0,0.0,1.0,0.0
2214,55087,0.0,0.0,0.0,0.0,0.0
2215,55089,0.0,0.0,0.0,1.0,1.0
2216,55091,0.0,0.0,0.0,0.0,0.0
2217,55095,0.0,0.0,0.0,0.0,0.0
2218,55097,0.0,0.0,1.0,0.0,1.0
2219,55099,-1.0,0.0,0.0,0.0,-1.0
2220,55101,0.0,0.0,0.0,0.0,0.0
2221,55103,0.0,0.0,0.0,0.0,0.0
2222,55105,0.0,-1.0,1.0,-1.0,-2.0
2223,55107,0.0,0.0,0.0,0.0,1.0
2224,55109,0.0,0.0,-1.0,0.0,2.0
2225,55111,0.0,-1.0,0.0,0.0,-1.0
2226,55113,0.0,0.0,0.0,0.0,1.0
2227,55115,-1.0,0.0,0.0,0.0,-1.0
2228,55117,0.0,1.0,-1.0,1.0,2.0
2229,55119,0.0,0.0,0.0,0.0,-1.0
2230,55121,0.0,0.0,0.0,0.0,2.0
2231,55123,0.0,0.0,0.0,0.0,0.0
2232,55125,0.0,0.0,0.0,0.0,-1.0
2233,55127,0.0,-1.0,-1.0,0.0,-1.0
2234,55129,0.0,-1.0,0.0,0.0,-2.0
2235,55131,0.0,0.0,0.0,0.0,1.0
2236,55133,0.0,0.0,0.0,0.0,-1.0
2237,55135,-1.0,0.0,0.0,0.0,-1.0
2238,55137,1.0,-1.0,0.0,0.0,-1.0
2239,55139,0.0,0.0,0.0,0.0,1.0
2240,55141,0.0,0.0,0.0,0.0,1.0
2241,56001,1.0,-1.0,0.0,-1.0,-1.0
2242,56003,0.0,0.0,0.0,0.0,0.0
2243,56005,0.0,0.0,0.0,0.0,2.0
2244,56007,0.0,0.0,0.0,0.0,1.0
2245,56009,0.0,0.0,0.0,0.0,0.0
2246,56011,0.0,0.0,0.0,0.0,0.0
2247,56013,-1.0,-1.0,0.0,0.0,-2.0
2248,56015,0.0,0.0,0.0,0.0,0.0
2249,56017,0.0,0.0,0.0,0.0,0.0
2250,56019,0.0,0.0,0.0,0.0,-1.0
2251,56021,0.0,0.0,0.0,0.0,-1.0
2252,56023,0.0,0.0,0.0,0.0,0.0
2253,56025,-1.0,0.0,0.0,0.0,-1.0
2254,56027,0.0,0.0,0.0,0.0,0.0
2255,56029,-1.0,0.0,0.0,0.0,-2.0
2256,56031,-1.0,0.0,0.0,0.0,-1.0
2257,56033,0.0,0.0,0.0,0.0,-1.0
2258,56037,-1.0,0.0,-1.0,1.0,-1.0
2259,56039,0.0,0.0,0.0,0.0,0.0
2260,56041,0.0,0.0,0.0,0.0,0.0
2261,56043,0.0,-1.0,0.0,0.0,-1.0
2262,56045,0.0,0.0,0.0,0.0,0.0
